date;day_after_release;ST;ring;range;linear _distance;ang_geo;ang_cart;marked/unmarked;sex;note
28/08/2009;4;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
28/08/2009;4;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
28/08/2009;4;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
29/08/2009;5;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
30/08/2009;6;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
30/08/2009;6;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
30/08/2009;6;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
30/08/2009;6;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
30/08/2009;6;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
30/08/2009;6;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
30/08/2009;6;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
04/09/2009;07-nov;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;F;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
09/09/2009;dic-16;43;G;300-350;32.932.247;222.392.243;227.607.757;0;M;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
26/08/2009;2;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
27/08/2009;3;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
28/08/2009;4;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
29/08/2009;5;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
30/08/2009;6;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
04/09/2009;07-nov;44;F;250-300;286.296.429;272.175.909;177.824.091;0;N/D;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;F;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
09/09/2009;dic-16;44;F;250-300;286.296.429;272.175.909;177.824.091;0;M;
